SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS,SEASON,WON
22019,1610612744,GSW,0021900065,2019-10-30,GSW vs. PHX,L,110,-11.0,2019-20,0
22019,1610612756,PHX,0021900065,2019-10-30,PHX @ GSW,W,121,11.0,2019-20,1
22019,1610612737,ATL,0021900066,2019-10-31,ATL vs. MIA,L,97,-9.0,2019-20,0
22019,1610612748,MIA,0021900066,2019-10-31,MIA @ ATL,W,106,9.0,2019-20,1
22019,1610612743,DEN,0021900067,2019-10-31,DEN @ NOP,L,107,-15.0,2019-20,0
22019,1610612740,NOP,0021900067,2019-10-31,NOP vs. DEN,W,122,15.0,2019-20,1
22019,1610612746,LAC,0021900068,2019-10-31,LAC vs. SAS,W,103,6.0,2019-20,1
22019,1610612759,SAS,0021900068,2019-10-31,SAS @ LAC,L,97,-6.0,2019-20,0
22019,1610612751,BKN,0021900069,2019-11-01,BKN vs. HOU,W,123,7.0,2019-20,1
22019,1610612745,HOU,0021900069,2019-11-01,HOU @ BKN,L,116,-7.0,2019-20,0
22019,1610612739,CLE,0021900070,2019-11-01,CLE @ IND,L,95,-7.0,2019-20,0
22019,1610612754,IND,0021900070,2019-11-01,IND vs. CLE,W,102,7.0,2019-20,1
22019,1610612749,MIL,0021900071,2019-11-01,MIL @ ORL,W,123,32.0,2019-20,1
22019,1610612753,ORL,0021900071,2019-11-01,ORL vs. MIL,L,91,-32.0,2019-20,0
22019,1610612738,BOS,0021900072,2019-11-01,BOS vs. NYK,W,104,2.0,2019-20,1
22019,1610612752,NYK,0021900072,2019-11-01,NYK @ BOS,L,102,-2.0,2019-20,0
22019,1610612741,CHI,0021900073,2019-11-01,CHI vs. DET,W,112,6.0,2019-20,1
22019,1610612765,DET,0021900073,2019-11-01,DET @ CHI,L,106,-6.0,2019-20,0
22019,1610612742,DAL,0021900074,2019-11-01,DAL vs. LAL,L,110,-9.0,2019-20,0
22019,1610612747,LAL,0021900074,2019-11-01,LAL @ DAL,W,119,9.0,2019-20,1
22019,1610612758,SAC,0021900075,2019-11-01,SAC vs. UTA,W,102,1.0,2019-20,1
22019,1610612762,UTA,0021900075,2019-11-01,UTA @ SAC,L,101,-1.0,2019-20,0
22019,1610612744,GSW,0021900076,2019-11-01,GSW vs. SAS,L,110,-17.0,2019-20,0
22019,1610612759,SAS,0021900076,2019-11-01,SAS @ GSW,W,127,17.0,2019-20,1
22019,1610612740,NOP,0021900077,2019-11-02,NOP @ OKC,L,104,-11.0,2019-20,0
22019,1610612760,OKC,0021900077,2019-11-02,OKC vs. NOP,W,115,11.0,2019-20,1
22019,1610612751,BKN,0021900078,2019-11-02,BKN @ DET,L,109,-4.0,2019-20,0
22019,1610612765,DET,0021900078,2019-11-02,DET vs. BKN,W,113,4.0,2019-20,1
22019,1610612743,DEN,0021900079,2019-11-02,DEN @ ORL,W,91,4.0,2019-20,1
22019,1610612753,ORL,0021900079,2019-11-02,ORL vs. DEN,L,87,-4.0,2019-20,0
22019,1610612750,MIN,0021900080,2019-11-02,MIN @ WAS,W,131,22.0,2019-20,1
22019,1610612764,WAS,0021900080,2019-11-02,WAS vs. MIN,L,109,-22.0,2019-20,0
22019,1610612763,MEM,0021900081,2019-11-02,MEM vs. PHX,L,105,-9.0,2019-20,0
22019,1610612756,PHX,0021900081,2019-11-02,PHX @ MEM,W,114,9.0,2019-20,1
22019,1610612749,MIL,0021900082,2019-11-02,MIL vs. TOR,W,115,10.0,2019-20,1
22019,1610612761,TOR,0021900082,2019-11-02,TOR @ MIL,L,105,-10.0,2019-20,0
22019,1610612766,CHA,0021900083,2019-11-02,CHA @ GSW,W,93,6.0,2019-20,1
22019,1610612744,GSW,0021900083,2019-11-02,GSW vs. CHA,L,87,-6.0,2019-20,0
22019,1610612755,PHI,0021900084,2019-11-02,PHI @ POR,W,129,1.0,2019-20,1
22019,1610612757,POR,0021900084,2019-11-02,POR vs. PHI,L,128,-1.0,2019-20,0
22019,1610612741,CHI,0021900085,2019-11-03,CHI @ IND,L,95,-13.0,2019-20,0
22019,1610612754,IND,0021900085,2019-11-03,IND vs. CHI,W,108,13.0,2019-20,1
22019,1610612745,HOU,0021900086,2019-11-03,HOU @ MIA,L,100,-29.0,2019-20,0
22019,1610612748,MIA,0021900086,2019-11-03,MIA vs. HOU,W,129,29.0,2019-20,1
22019,1610612752,NYK,0021900087,2019-11-03,NYK vs. SAC,L,92,-21.0,2019-20,0
22019,1610612758,SAC,0021900087,2019-11-03,SAC @ NYK,W,113,21.0,2019-20,1
22019,1610612747,LAL,0021900088,2019-11-03,LAL @ SAS,W,103,7.0,2019-20,1
22019,1610612759,SAS,0021900088,2019-11-03,SAS vs. LAL,L,96,-7.0,2019-20,0
22019,1610612739,CLE,0021900089,2019-11-03,CLE vs. DAL,L,111,-20.0,2019-20,0
22019,1610612742,DAL,0021900089,2019-11-03,DAL @ CLE,W,131,20.0,2019-20,1
22019,1610612746,LAC,0021900090,2019-11-03,LAC vs. UTA,W,105,11.0,2019-20,1
22019,1610612762,UTA,0021900090,2019-11-03,UTA @ LAC,L,94,-11.0,2019-20,0
22019,1610612765,DET,0021900091,2019-11-04,DET @ WAS,L,99,-16.0,2019-20,0
22019,1610612764,WAS,0021900091,2019-11-04,WAS vs. DET,W,115,16.0,2019-20,1
22019,1610612751,BKN,0021900092,2019-11-04,BKN vs. NOP,W,135,10.0,2019-20,1
22019,1610612740,NOP,0021900092,2019-11-04,NOP @ BKN,L,125,-10.0,2019-20,0
22019,1610612745,HOU,0021900093,2019-11-04,HOU @ MEM,W,107,7.0,2019-20,1
22019,1610612763,MEM,0021900093,2019-11-04,MEM vs. HOU,L,100,-7.0,2019-20,0
22019,1610612749,MIL,0021900094,2019-11-04,MIL @ MIN,W,134,28.0,2019-20,1
22019,1610612750,MIN,0021900094,2019-11-04,MIN vs. MIL,L,106,-28.0,2019-20,0
22019,1610612755,PHI,0021900095,2019-11-04,PHI @ PHX,L,109,-5.0,2019-20,0
22019,1610612756,PHX,0021900095,2019-11-04,PHX vs. PHI,W,114,5.0,2019-20,1
22019,1610612744,GSW,0021900096,2019-11-04,GSW vs. POR,W,127,9.0,2019-20,1
22019,1610612757,POR,0021900096,2019-11-04,POR @ GSW,L,118,-9.0,2019-20,0
22019,1610612766,CHA,0021900097,2019-11-05,CHA vs. IND,W,122,2.0,2019-20,1
22019,1610612754,IND,0021900097,2019-11-05,IND @ CHA,L,120,-2.0,2019-20,0
22019,1610612738,BOS,0021900098,2019-11-05,BOS @ CLE,W,119,6.0,2019-20,1
22019,1610612739,CLE,0021900098,2019-11-05,CLE vs. BOS,L,113,-6.0,2019-20,0
22019,1610612737,ATL,0021900099,2019-11-05,ATL vs. SAS,W,108,8.0,2019-20,1
22019,1610612759,SAS,0021900099,2019-11-05,SAS @ ATL,L,100,-8.0,2019-20,0
22019,1610612741,CHI,0021900100,2019-11-05,CHI vs. LAL,L,112,-6.0,2019-20,0
22019,1610612747,LAL,0021900100,2019-11-05,LAL @ CHI,W,118,6.0,2019-20,1
22019,1610612760,OKC,0021900101,2019-11-05,OKC vs. ORL,W,102,8.0,2019-20,1
22019,1610612753,ORL,0021900101,2019-11-05,ORL @ OKC,L,94,-8.0,2019-20,0
22019,1610612743,DEN,0021900102,2019-11-05,DEN vs. MIA,W,109,20.0,2019-20,1
22019,1610612748,MIA,0021900102,2019-11-05,MIA @ DEN,L,89,-20.0,2019-20,0
22019,1610612765,DET,0021900103,2019-11-06,DET vs. NYK,W,122,20.0,2019-20,1
22019,1610612752,NYK,0021900103,2019-11-06,NYK @ DET,L,102,-20.0,2019-20,0
22019,1610612754,IND,0021900104,2019-11-06,IND vs. WAS,W,121,15.0,2019-20,1
22019,1610612764,WAS,0021900104,2019-11-06,WAS @ IND,L,106,-15.0,2019-20,0
22019,1610612737,ATL,0021900105,2019-11-06,ATL vs. CHI,L,93,-20.0,2019-20,0
22019,1610612741,CHI,0021900105,2019-11-06,CHI @ ATL,W,113,20.0,2019-20,1
22019,1610612758,SAC,0021900106,2019-11-06,SAC @ TOR,L,120,-4.0,2019-20,0
22019,1610612761,TOR,0021900106,2019-11-06,TOR vs. SAC,W,124,4.0,2019-20,1
22019,1610612744,GSW,0021900107,2019-11-06,GSW @ HOU,L,112,-17.0,2019-20,0
22019,1610612745,HOU,0021900107,2019-11-06,HOU vs. GSW,W,129,17.0,2019-20,1
22019,1610612763,MEM,0021900108,2019-11-06,MEM vs. MIN,W,137,16.0,2019-20,1
22019,1610612750,MIN,0021900108,2019-11-06,MIN @ MEM,L,121,-16.0,2019-20,0
22019,1610612742,DAL,0021900109,2019-11-06,DAL vs. ORL,W,107,1.0,2019-20,1
22019,1610612753,ORL,0021900109,2019-11-06,ORL @ DAL,L,106,-1.0,2019-20,0
22019,1610612755,PHI,0021900110,2019-11-06,PHI @ UTA,L,104,-2.0,2019-20,0
22019,1610612762,UTA,0021900110,2019-11-06,UTA vs. PHI,W,106,2.0,2019-20,1
22019,1610612746,LAC,0021900111,2019-11-06,LAC vs. MIL,L,124,-5.0,2019-20,0
22019,1610612749,MIL,0021900111,2019-11-06,MIL @ LAC,W,129,5.0,2019-20,1
22019,1610612738,BOS,0021900112,2019-11-07,BOS @ CHA,W,108,21.0,2019-20,1
22019,1610612766,CHA,0021900112,2019-11-07,CHA vs. BOS,L,87,-21.0,2019-20,0
22019,1610612760,OKC,0021900113,2019-11-07,OKC @ SAS,L,112,-9.0,2019-20,0
22019,1610612759,SAS,0021900113,2019-11-07,SAS vs. OKC,W,121,9.0,2019-20,1
22019,1610612748,MIA,0021900114,2019-11-07,MIA @ PHX,W,124,16.0,2019-20,1
22019,1610612756,PHX,0021900114,2019-11-07,PHX vs. MIA,L,108,-16.0,2019-20,0
22019,1610612746,LAC,0021900115,2019-11-07,LAC vs. POR,W,107,6.0,2019-20,1
22019,1610612757,POR,0021900115,2019-11-07,POR @ LAC,L,101,-6.0,2019-20,0
22019,1610612765,DET,0021900116,2019-11-08,DET @ IND,L,106,-6.0,2019-20,0
22019,1610612754,IND,0021900116,2019-11-08,IND vs. DET,W,112,6.0,2019-20,1
22019,1610612763,MEM,0021900117,2019-11-08,MEM @ ORL,L,86,-32.0,2019-20,0
22019,1610612753,ORL,0021900117,2019-11-08,ORL vs. MEM,W,118,32.0,2019-20,1
22019,1610612739,CLE,0021900118,2019-11-08,CLE @ WAS,W,113,13.0,2019-20,1
22019,1610612764,WAS,0021900118,2019-11-08,WAS vs. CLE,L,100,-13.0,2019-20,0
22019,1610612737,ATL,0021900119,2019-11-08,ATL vs. SAC,L,109,-12.0,2019-20,0
22019,1610612758,SAC,0021900119,2019-11-08,SAC @ ATL,W,121,12.0,2019-20,1
22019,1610612744,GSW,0021900120,2019-11-08,GSW @ MIN,L,119,-6.0,2019-20,0
22019,1610612750,MIN,0021900120,2019-11-08,MIN vs. GSW,W,125,6.0,2019-20,1
22019,1610612740,NOP,0021900121,2019-11-08,NOP vs. TOR,L,104,-18.0,2019-20,0
22019,1610612761,TOR,0021900121,2019-11-08,TOR @ NOP,W,122,18.0,2019-20,1
22019,1610612742,DAL,0021900122,2019-11-08,DAL vs. NYK,L,102,-4.0,2019-20,0
22019,1610612752,NYK,0021900122,2019-11-08,NYK @ DAL,W,106,4.0,2019-20,1
22019,1610612743,DEN,0021900123,2019-11-08,DEN vs. PHI,W,100,3.0,2019-20,1
22019,1610612755,PHI,0021900123,2019-11-08,PHI @ DEN,L,97,-3.0,2019-20,0
22019,1610612749,MIL,0021900124,2019-11-08,MIL @ UTA,L,100,-3.0,2019-20,0
22019,1610612762,UTA,0021900124,2019-11-08,UTA vs. MIL,W,103,3.0,2019-20,1
22019,1610612751,BKN,0021900125,2019-11-08,BKN @ POR,W,119,4.0,2019-20,1
22019,1610612757,POR,0021900125,2019-11-08,POR vs. BKN,L,115,-4.0,2019-20,0
22019,1610612747,LAL,0021900126,2019-11-08,LAL vs. MIA,W,95,15.0,2019-20,1
22019,1610612748,MIA,0021900126,2019-11-08,MIA @ LAL,L,80,-15.0,2019-20,0
22019,1610612738,BOS,0021900127,2019-11-09,BOS @ SAS,W,135,20.0,2019-20,1
22019,1610612759,SAS,0021900127,2019-11-09,SAS vs. BOS,L,115,-20.0,2019-20,0
22019,1610612766,CHA,0021900128,2019-11-09,CHA vs. NOP,L,110,-5.0,2019-20,0
22019,1610612740,NOP,0021900128,2019-11-09,NOP @ CHA,W,115,5.0,2019-20,1
22019,1610612741,CHI,0021900129,2019-11-09,CHI vs. HOU,L,94,-23.0,2019-20,0
22019,1610612745,HOU,0021900129,2019-11-09,HOU @ CHI,W,117,23.0,2019-20,1
22019,1610612742,DAL,0021900130,2019-11-09,DAL @ MEM,W,138,16.0,2019-20,1
22019,1610612763,MEM,0021900130,2019-11-09,MEM vs. DAL,L,122,-16.0,2019-20,0
22019,1610612744,GSW,0021900131,2019-11-09,GSW @ OKC,L,108,-6.0,2019-20,0
22019,1610612760,OKC,0021900131,2019-11-09,OKC vs. GSW,W,114,6.0,2019-20,1
22019,1610612743,DEN,0021900132,2019-11-10,DEN @ MIN,W,100,2.0,2019-20,1
22019,1610612750,MIN,0021900132,2019-11-10,MIN vs. DEN,L,98,-2.0,2019-20,0
22019,1610612754,IND,0021900133,2019-11-10,IND @ ORL,W,109,7.0,2019-20,1
22019,1610612753,ORL,0021900133,2019-11-10,ORL vs. IND,L,102,-7.0,2019-20,0
22019,1610612766,CHA,0021900134,2019-11-10,CHA @ PHI,L,106,-8.0,2019-20,0
22019,1610612755,PHI,0021900134,2019-11-10,PHI vs. CHA,W,114,8.0,2019-20,1
22019,1610612749,MIL,0021900135,2019-11-10,MIL @ OKC,W,121,2.0,2019-20,1
22019,1610612760,OKC,0021900135,2019-11-10,OKC vs. MIL,L,119,-2.0,2019-20,0
22019,1610612739,CLE,0021900136,2019-11-10,CLE @ NYK,W,108,21.0,2019-20,1
22019,1610612752,NYK,0021900136,2019-11-10,NYK vs. CLE,L,87,-21.0,2019-20,0
22019,1610612751,BKN,0021900137,2019-11-10,BKN @ PHX,L,112,-26.0,2019-20,0
22019,1610612756,PHX,0021900137,2019-11-10,PHX vs. BKN,W,138,26.0,2019-20,1
22019,1610612737,ATL,0021900138,2019-11-10,ATL @ POR,L,113,-11.0,2019-20,0
22019,1610612757,POR,0021900138,2019-11-10,POR vs. ATL,W,124,11.0,2019-20,1
22019,1610612747,LAL,0021900139,2019-11-10,LAL vs. TOR,L,104,-9.0,2019-20,0
22019,1610612761,TOR,0021900139,2019-11-10,TOR @ LAL,W,113,9.0,2019-20,1
22019,1610612765,DET,0021900140,2019-11-11,DET vs. MIN,L,114,-6.0,2019-20,0
22019,1610612750,MIN,0021900140,2019-11-11,MIN @ DET,W,120,6.0,2019-20,1
22019,1610612738,BOS,0021900141,2019-11-11,BOS vs. DAL,W,116,10.0,2019-20,1
22019,1610612742,DAL,0021900141,2019-11-11,DAL @ BOS,L,106,-10.0,2019-20,0
22019,1610612745,HOU,0021900142,2019-11-11,HOU @ NOP,W,122,6.0,2019-20,1
22019,1610612740,NOP,0021900142,2019-11-11,NOP vs. HOU,L,116,-6.0,2019-20,0
22019,1610612763,MEM,0021900143,2019-11-11,MEM @ SAS,W,113,4.0,2019-20,1
22019,1610612759,SAS,0021900143,2019-11-11,SAS vs. MEM,L,109,-4.0,2019-20,0
22019,1610612744,GSW,0021900144,2019-11-11,GSW vs. UTA,L,108,-14.0,2019-20,0
22019,1610612762,UTA,0021900144,2019-11-11,UTA @ GSW,W,122,14.0,2019-20,1
22019,1610612746,LAC,0021900145,2019-11-11,LAC vs. TOR,W,98,10.0,2019-20,1
22019,1610612761,TOR,0021900145,2019-11-11,TOR @ LAC,L,88,-10.0,2019-20,0
22019,1610612754,IND,0021900146,2019-11-12,IND vs. OKC,W,111,26.0,2019-20,1
22019,1610612760,OKC,0021900146,2019-11-12,OKC @ IND,L,85,-26.0,2019-20,0
22019,1610612739,CLE,0021900147,2019-11-12,CLE @ PHI,L,97,-1.0,2019-20,0
22019,1610612755,PHI,0021900147,2019-11-12,PHI vs. CLE,W,98,1.0,2019-20,1
22019,1610612765,DET,0021900148,2019-11-12,DET @ MIA,L,108,-9.0,2019-20,0
22019,1610612748,MIA,0021900148,2019-11-12,MIA vs. DET,W,117,9.0,2019-20,1
22019,1610612741,CHI,0021900149,2019-11-12,CHI vs. NYK,W,120,18.0,2019-20,1
22019,1610612752,NYK,0021900149,2019-11-12,NYK @ CHI,L,102,-18.0,2019-20,0
22019,1610612737,ATL,0021900150,2019-11-12,ATL @ DEN,W,125,4.0,2019-20,1
22019,1610612743,DEN,0021900150,2019-11-12,DEN vs. ATL,L,121,-4.0,2019-20,0
22019,1610612747,LAL,0021900151,2019-11-12,LAL @ PHX,W,123,8.0,2019-20,1
22019,1610612756,PHX,0021900151,2019-11-12,PHX vs. LAL,L,115,-8.0,2019-20,0
22019,1610612751,BKN,0021900152,2019-11-12,BKN @ UTA,L,114,-5.0,2019-20,0
22019,1610612762,UTA,0021900152,2019-11-12,UTA vs. BKN,W,119,5.0,2019-20,1
22019,1610612757,POR,0021900153,2019-11-12,POR @ SAC,L,99,-8.0,2019-20,0
22019,1610612758,SAC,0021900153,2019-11-12,SAC vs. POR,W,107,8.0,2019-20,1
22019,1610612766,CHA,0021900154,2019-11-13,CHA vs. MEM,L,117,-2.0,2019-20,0
22019,1610612763,MEM,0021900154,2019-11-13,MEM @ CHA,W,119,2.0,2019-20,1
22019,1610612753,ORL,0021900155,2019-11-13,ORL vs. PHI,W,112,15.0,2019-20,1
22019,1610612755,PHI,0021900155,2019-11-13,PHI @ ORL,L,97,-15.0,2019-20,0
22019,1610612738,BOS,0021900156,2019-11-13,BOS vs. WAS,W,140,7.0,2019-20,1
22019,1610612764,WAS,0021900156,2019-11-13,WAS @ BOS,L,133,-7.0,2019-20,0
22019,1610612745,HOU,0021900157,2019-11-13,HOU vs. LAC,W,102,9.0,2019-20,1
22019,1610612746,LAC,0021900157,2019-11-13,LAC @ HOU,L,93,-9.0,2019-20,0
22019,1610612750,MIN,0021900158,2019-11-13,MIN vs. SAS,W,129,15.0,2019-20,1
22019,1610612759,SAS,0021900158,2019-11-13,SAS @ MIN,L,114,-15.0,2019-20,0
22019,1610612744,GSW,0021900159,2019-11-13,GSW @ LAL,L,94,-26.0,2019-20,0
22019,1610612747,LAL,0021900159,2019-11-13,LAL vs. GSW,W,120,26.0,2019-20,1
22019,1610612757,POR,0021900160,2019-11-13,POR vs. TOR,L,106,-8.0,2019-20,0
22019,1610612761,TOR,0021900160,2019-11-13,TOR @ POR,W,114,8.0,2019-20,1
22019,1610612739,CLE,0021900161,2019-11-14,CLE vs. MIA,L,97,-11.0,2019-20,0
22019,1610612748,MIA,0021900161,2019-11-14,MIA @ CLE,W,108,11.0,2019-20,1
22019,1610612742,DAL,0021900162,2019-11-14,DAL @ NYK,L,103,-3.0,2019-20,0
22019,1610612752,NYK,0021900162,2019-11-14,NYK vs. DAL,W,106,3.0,2019-20,1
22019,1610612741,CHI,0021900163,2019-11-14,CHI @ MIL,L,115,-9.0,2019-20,0
22019,1610612749,MIL,0021900163,2019-11-14,MIL vs. CHI,W,124,9.0,2019-20,1
22019,1610612746,LAC,0021900164,2019-11-14,LAC @ NOP,L,127,-5.0,2019-20,0
22019,1610612740,NOP,0021900164,2019-11-14,NOP vs. LAC,W,132,5.0,2019-20,1
22019,1610612737,ATL,0021900165,2019-11-14,ATL @ PHX,L,112,-16.0,2019-20,0
22019,1610612756,PHX,0021900165,2019-11-14,PHX vs. ATL,W,128,16.0,2019-20,1
22019,1610612751,BKN,0021900166,2019-11-14,BKN @ DEN,L,93,-8.0,2019-20,0
22019,1610612743,DEN,0021900166,2019-11-14,DEN vs. BKN,W,101,8.0,2019-20,1
22019,1610612766,CHA,0021900167,2019-11-15,CHA vs. DET,W,109,3.0,2019-20,1
22019,1610612765,DET,0021900167,2019-11-15,DET @ CHA,L,106,-3.0,2019-20,0
22019,1610612753,ORL,0021900168,2019-11-15,ORL vs. SAS,W,111,2.0,2019-20,1
22019,1610612759,SAS,0021900168,2019-11-15,SAS @ ORL,L,109,-2.0,2019-20,0
22019,1610612745,HOU,0021900169,2019-11-15,HOU vs. IND,W,111,9.0,2019-20,1
22019,1610612754,IND,0021900169,2019-11-15,IND @ HOU,L,102,-9.0,2019-20,0
22019,1610612763,MEM,0021900170,2019-11-15,MEM vs. UTA,W,107,1.0,2019-20,1
22019,1610612762,UTA,0021900170,2019-11-15,UTA @ MEM,L,106,-1.0,2019-20,0
22019,1610612750,MIN,0021900171,2019-11-15,MIN vs. WAS,L,116,-21.0,2019-20,0
22019,1610612764,WAS,0021900171,2019-11-15,WAS @ MIN,W,137,21.0,2019-20,1
22019,1610612760,OKC,0021900172,2019-11-15,OKC vs. PHI,W,127,8.0,2019-20,1
22019,1610612755,PHI,0021900172,2019-11-15,PHI @ OKC,L,119,-8.0,2019-20,0
22019,1610612738,BOS,0021900173,2019-11-15,BOS @ GSW,W,105,5.0,2019-20,1
22019,1610612744,GSW,0021900173,2019-11-15,GSW vs. BOS,L,100,-5.0,2019-20,0
22019,1610612747,LAL,0021900174,2019-11-15,LAL vs. SAC,W,99,2.0,2019-20,1
22019,1610612758,SAC,0021900174,2019-11-15,SAC @ LAL,L,97,-2.0,2019-20,0
22019,1610612751,BKN,0021900175,2019-11-16,BKN @ CHI,W,117,6.0,2019-20,1
22019,1610612741,CHI,0021900175,2019-11-16,CHI vs. BKN,L,111,-6.0,2019-20,0
22019,1610612754,IND,0021900176,2019-11-16,IND vs. MIL,L,83,-19.0,2019-20,0
22019,1610612749,MIL,0021900176,2019-11-16,MIL @ IND,W,102,19.0,2019-20,1
22019,1610612766,CHA,0021900177,2019-11-16,CHA @ NYK,W,103,1.0,2019-20,1
22019,1610612752,NYK,0021900177,2019-11-16,NYK vs. CHA,L,102,-1.0,2019-20,0
22019,1610612748,MIA,0021900178,2019-11-16,MIA vs. NOP,W,109,15.0,2019-20,1
22019,1610612740,NOP,0021900178,2019-11-16,NOP @ MIA,L,94,-15.0,2019-20,0
22019,1610612745,HOU,0021900179,2019-11-16,HOU @ MIN,W,125,20.0,2019-20,1
22019,1610612750,MIN,0021900179,2019-11-16,MIN vs. HOU,L,105,-20.0,2019-20,0
22019,1610612742,DAL,0021900180,2019-11-16,DAL vs. TOR,W,110,8.0,2019-20,1
22019,1610612761,TOR,0021900180,2019-11-16,TOR @ DAL,L,102,-8.0,2019-20,0
22019,1610612757,POR,0021900181,2019-11-16,POR @ SAS,W,121,5.0,2019-20,1
22019,1610612759,SAS,0021900181,2019-11-16,SAS vs. POR,L,116,-5.0,2019-20,0
22019,1610612737,ATL,0021900182,2019-11-16,ATL @ LAC,L,101,-49.0,2019-20,0
22019,1610612746,LAC,0021900182,2019-11-16,LAC vs. ATL,W,150,49.0,2019-20,1
22019,1610612739,CLE,0021900183,2019-11-17,CLE vs. PHI,L,95,-19.0,2019-20,0
22019,1610612755,PHI,0021900183,2019-11-17,PHI @ CLE,W,114,19.0,2019-20,1
22019,1610612738,BOS,0021900184,2019-11-17,BOS @ SAC,L,99,-1.0,2019-20,0
22019,1610612758,SAC,0021900184,2019-11-17,SAC vs. BOS,W,100,1.0,2019-20,1
22019,1610612753,ORL,0021900185,2019-11-17,ORL vs. WAS,W,125,4.0,2019-20,1
22019,1610612764,WAS,0021900185,2019-11-17,WAS @ ORL,L,121,-4.0,2019-20,0
22019,1610612743,DEN,0021900186,2019-11-17,DEN @ MEM,W,131,17.0,2019-20,1
22019,1610612763,MEM,0021900186,2019-11-17,MEM vs. DEN,L,114,-17.0,2019-20,0
22019,1610612744,GSW,0021900187,2019-11-17,GSW @ NOP,L,100,-8.0,2019-20,0
22019,1610612740,NOP,0021900187,2019-11-17,NOP vs. GSW,W,108,8.0,2019-20,1
22019,1610612737,ATL,0021900188,2019-11-17,ATL @ LAL,L,101,-21.0,2019-20,0
22019,1610612747,LAL,0021900188,2019-11-17,LAL vs. ATL,W,122,21.0,2019-20,1
22019,1610612739,CLE,0021900189,2019-11-18,CLE @ NYK,L,105,-18.0,2019-20,0
22019,1610612752,NYK,0021900189,2019-11-18,NYK vs. CLE,W,123,18.0,2019-20,1
22019,1610612751,BKN,0021900190,2019-11-18,BKN vs. IND,L,86,-29.0,2019-20,0
22019,1610612754,IND,0021900190,2019-11-18,IND @ BKN,W,115,29.0,2019-20,1
22019,1610612766,CHA,0021900191,2019-11-18,CHA @ TOR,L,96,-36.0,2019-20,0
22019,1610612761,TOR,0021900191,2019-11-18,TOR vs. CHA,W,132,36.0,2019-20,1
22019,1610612741,CHI,0021900192,2019-11-18,CHI vs. MIL,L,101,-14.0,2019-20,0
22019,1610612749,MIL,0021900192,2019-11-18,MIL @ CHI,W,115,14.0,2019-20,1
22019,1610612745,HOU,0021900193,2019-11-18,HOU vs. POR,W,132,24.0,2019-20,1
22019,1610612757,POR,0021900193,2019-11-18,POR @ HOU,L,108,-24.0,2019-20,0
22019,1610612742,DAL,0021900194,2019-11-18,DAL vs. SAS,W,117,7.0,2019-20,1
22019,1610612759,SAS,0021900194,2019-11-18,SAS @ DAL,L,110,-7.0,2019-20,0
22019,1610612738,BOS,0021900195,2019-11-18,BOS @ PHX,W,99,14.0,2019-20,1
22019,1610612756,PHX,0021900195,2019-11-18,PHX vs. BOS,L,85,-14.0,2019-20,0
22019,1610612750,MIN,0021900196,2019-11-18,MIN @ UTA,W,112,10.0,2019-20,1
22019,1610612762,UTA,0021900196,2019-11-18,UTA vs. MIN,L,102,-10.0,2019-20,0
22019,1610612746,LAC,0021900197,2019-11-18,LAC vs. OKC,W,90,2.0,2019-20,1
22019,1610612760,OKC,0021900197,2019-11-18,OKC @ LAC,L,88,-2.0,2019-20,0
22019,1610612744,GSW,0021900198,2019-11-19,GSW @ MEM,W,114,19.0,2019-20,1
22019,1610612763,MEM,0021900198,2019-11-19,MEM vs. GSW,L,95,-19.0,2019-20,0
22019,1610612740,NOP,0021900199,2019-11-19,NOP vs. POR,W,115,11.0,2019-20,1
22019,1610612757,POR,0021900199,2019-11-19,POR @ NOP,L,104,-11.0,2019-20,0
22019,1610612756,PHX,0021900200,2019-11-19,PHX @ SAC,L,116,-4.0,2019-20,0
22019,1610612758,SAC,0021900200,2019-11-19,SAC vs. PHX,W,120,4.0,2019-20,1
22019,1610612747,LAL,0021900201,2019-11-19,LAL vs. OKC,W,112,5.0,2019-20,1
22019,1610612760,OKC,0021900201,2019-11-19,OKC @ LAL,L,107,-5.0,2019-20,0
22019,1610612752,NYK,0021900202,2019-11-20,NYK @ PHI,L,104,-5.0,2019-20,0
22019,1610612755,PHI,0021900202,2019-11-20,PHI vs. NYK,W,109,5.0,2019-20,1
22019,1610612759,SAS,0021900203,2019-11-20,SAS @ WAS,L,132,-6.0,2019-20,0
22019,1610612764,WAS,0021900203,2019-11-20,WAS vs. SAS,W,138,6.0,2019-20,1
22019,1610612737,ATL,0021900204,2019-11-20,ATL vs. MIL,L,127,-8.0,2019-20,0
22019,1610612749,MIL,0021900204,2019-11-20,MIL @ ATL,W,135,8.0,2019-20,1
22019,1610612751,BKN,0021900205,2019-11-20,BKN vs. CHA,W,101,10.0,2019-20,1
22019,1610612766,CHA,0021900205,2019-11-20,CHA @ BKN,L,91,-10.0,2019-20,0
22019,1610612739,CLE,0021900206,2019-11-20,CLE @ MIA,L,100,-24.0,2019-20,0
22019,1610612748,MIA,0021900206,2019-11-20,MIA vs. CLE,W,124,24.0,2019-20,1
22019,1610612753,ORL,0021900207,2019-11-20,ORL @ TOR,L,97,-16.0,2019-20,0
